nt_pos	gene	strand	log2_ratio_EKDAtc2EKDnoAtc	log2_ratio_conAtc2connoAtc
66438	MSMEG_0046	plus	-0.276600890723082	-0.212134403976245
71214	MSMEG_0052	plus	0.508533267859525	0.105145650913562
74063	MSMEG_0053	minus	0.218375985041653	0.217044168445009
76105	MSMEG_0055	plus	-0.185473062002144	0.101328552405089
76217	MSMEG_0056	plus	-0.232709833124865	-0.0822216777039153
76288	MSMEG_0056	plus	-0.0231535345637717	-0.0747840112928918
76438	MSMEG_0056	plus	0.303165301916462	0.179634005043684
76450	MSMEG_0056	plus	0.313304213126942	0.230276534458063
77688	MSMEG_0058	plus	0.0197477031717412	0.0100733890906077
79484	MSMEG_0059	plus	0.0504018057767441	0.0205711325316803
79636	MSMEG_0059	plus	-0.217890107177753	-0.00654485911500703
79679	MSMEG_0060	plus	-0.489930359335744	0.0841846555844556
80438	MSMEG_0060	plus	0.236479175908997	0.436784121822078
80675	MSMEG_0060	plus	0.0160384880037651	-0.0704063730555971
80731	MSMEG_0060	plus	0.208545602087544	-0.0861692023083223
80939	MSMEG_0060	plus	0.142208703568571	-0.00890930721181231
81093	MSMEG_0061	plus	-0.176670812688763	0.0315579609913717
81281	MSMEG_0061	plus	-0.283818175215344	-0.0268753330598324
81860	MSMEG_0061	plus	0.41742329584213	-0.1272779993281
82145	MSMEG_0061	plus	-0.0718476321739899	-0.310090204492243
82303	MSMEG_0061	plus	-0.437038914419818	-0.0791937930504008
82594	MSMEG_0061	plus	-0.105422735837025	0.331711227917731
83027	MSMEG_0061	plus	0.0366900342314435	0.10059609112184
84093	MSMEG_0062	plus	0.13075091964638	-0.0325990656133799
84161	MSMEG_0062	plus	-0.172370302359767	0.180609593671165
84976	MSMEG_0062	plus	-0.186214720995843	0.184537674235925
85054	MSMEG_0062	plus	-0.20355556081006	0.205072114466135
85981	MSMEG_0064	plus	0.0320456851197125	-0.0160642999719706
86296	MSMEG_0064	plus	0.296302006314949	0.0269443628352125
86472	MSMEG_0064	plus	0.0712118331756388	0.0307571791310759
86676	MSMEG_0064	plus	-0.0590475435714738	0.0820993616327345
86824	MSMEG_0064	plus	0.193476173478809	0.348566281943152
86827	MSMEG_0064	plus	0.254523527062188	0.278772221802875
86833	MSMEG_0064	plus	0.300392927054168	0.271898202335764
87293	MSMEG_0065	plus	0.155393143669239	0.0538896095079891
87797	MSMEG_0067	plus	-0.47263855270262	-0.0540815244907247
88368	MSMEG_0067	plus	0.275727329202944	-0.00629809002735941
91222	MSMEG_0069	plus	0.072293297585631	0.232952620669878
91264	MSMEG_0069	plus	0.179867346823488	0.119046936127279
91301	MSMEG_0069	plus	0.0427369331886498	0.0876096302979135
93478	MSMEG_0071	plus	0.135264950515215	0.0652600903985271
93539	MSMEG_0071	plus	-0.0154781041426458	0.0401929466717426
94137	MSMEG_0071	plus	0.153367314820822	-0.0806930079124882
94189	MSMEG_0071	plus	0.232915391928985	-0.105930909954161
94558	MSMEG_0071	plus	-0.176146243057541	-0.00875553966382864
94563	MSMEG_0071	plus	-0.245803000008336	0.0157874819602893
94643	MSMEG_0071	plus	-0.255499133056167	-0.180785778518715
94652	MSMEG_0071	plus	-0.245522312982501	-0.234642560157993
94883	MSMEG_0071	plus	-0.887413660160973	0.0310740338260614
100961	MSMEG_0076	plus	-0.0235281677061994	-0.204299524778129
100994	MSMEG_0076	plus	-0.00830570246900661	-0.177887699644732
101794	MSMEG_0077	minus	0.163313710229112	0.174122338411763
101797	MSMEG_0077	minus	0.158759559902348	0.104324781817317
101803	MSMEG_0077	minus	0.159725440094187	0.0925100671546326
101829	MSMEG_0077	minus	0.09243938524782	0.0812547588528663
101851	MSMEG_0077	minus	0.123792034300915	0.193014514674308
101917	MSMEG_0077	minus	-0.0328989595481994	0.140368959059922
102440	MSMEG_0078	minus	-0.0834811991462407	0.00368151970838048
102617	MSMEG_0078	minus	0.0153903045200105	-0.133397580674248
102635	MSMEG_0078	minus	0.271849110353342	0.0889046653064422
104621	MSMEG_0082	minus	-0.306120037365267	-0.0264318678229107
104678	MSMEG_0082	minus	-0.263722156635095	0.0795856940902164
104699	MSMEG_0082	minus	-0.189452202405622	0.0735880568701503
105983	MSMEG_0082	minus	0.0805212596317074	-0.0706648980104758
106210	MSMEG_0083	minus	-0.476542277403401	-0.151347092526366
106258	MSMEG_0083	minus	-0.293240540962114	-0.0921069722493986
106880	MSMEG_0083	minus	0.225813741410173	-0.172573533899597
107152	MSMEG_0083	minus	0.0375838079168054	-0.0664608630493938
107878	MSMEG_0085	minus	-0.458011393327152	-0.0418068105327206
107885	MSMEG_0085	minus	-0.273856649276258	0.145702197585124
107890	MSMEG_0085	minus	-0.232201315898295	0.153506692222659
107981	MSMEG_0085	minus	-0.14247849621703	0.528301088953354
108914	MSMEG_0085	minus	-0.007214691756894	0.193957466689117
108917	MSMEG_0085	minus	0.0344046255901592	0.206274105021024
108923	MSMEG_0085	minus	0.100060711406057	0.131301729807711
108984	MSMEG_0085	minus	0.267717239505645	-0.227535372731011
109348	MSMEG_0085	minus	0.246098885464482	0.168880253270096
109366	MSMEG_0085	minus	0.217397957014681	0.133350882835838
109507	MSMEG_0085	minus	0.10606247593848	0.0763103379397942
109908	MSMEG_0086	minus	-0.0887363466884561	-0.252714581020247
110526	MSMEG_0086	minus	0.341975951131397	0.142734659862536
113666	MSMEG_0089	plus	-0.304401556153874	0.0827976787520378
118586	MSMEG_0093	plus	-0.078651782838253	-0.272968325743589
118902	MSMEG_0093	plus	-0.294112147907328	0.165916286410126
118969	MSMEG_0095	plus	0.115861559610455	0.230280884561679
118997	MSMEG_0095	plus	0.0815669119125751	0.196543108508327
125861	MSMEG_0102	minus	-0.0346778370443582	0.291982613897492
130583	MSMEG_0107	minus	0.244530079864209	-0.0216005718086943
131672	MSMEG_0108	minus	-0.708791772559296	-0.163716939728834
131711	MSMEG_0108	minus	-0.618887372031613	-0.155713615886021
131730	MSMEG_0108	minus	-0.540401651034884	-0.166582512952125
131735	MSMEG_0108	minus	-0.504598609551364	-0.191123373139
131807	MSMEG_0108	minus	-0.419599014301811	-0.206113341311967
131885	MSMEG_0108	minus	-0.286410512531544	-0.0840545158883759
131990	MSMEG_0108	minus	-0.0613096025133087	-0.0397589825353886
132594	MSMEG_0108	minus	0.463199996137813	0.202077210467556
132668	MSMEG_0108	minus	0.519538888792807	0.151209219352959
132843	MSMEG_0109	minus	0.290378019021982	0.109512069409784
134044	MSMEG_0109	minus	0.0462892356165394	-0.100547561781022
137423	MSMEG_0113	plus	-1.2206238152767	-0.00763093674484057
137701	MSMEG_0113	plus	-0.789588789614457	0.323852336753553
142568	MSMEG_0120	plus	-0.501175259212235	0.169257794980085
142960	MSMEG_0121	plus	0.305884529875695	-0.0734395111575717
150000	MSMEG_0129	plus	0.432765457937905	-0.0204734413369944
150845	MSMEG_0130	minus	0.461258610819544	0.678146063371623
150848	MSMEG_0130	minus	0.514996983058379	0.512902397098642
151743	MSMEG_0131	plus	0.324592536359827	0.428013362063183
152367	MSMEG_0131	plus	-0.122242455560587	-0.202213133289565
152397	MSMEG_0131	plus	-0.0455959706569265	-0.277774882859295
152416	MSMEG_0131	plus	-0.0439689020352294	-0.137827466578186
152490	MSMEG_0131	plus	0.131754475825599	-0.219704301106811
153952	MSMEG_0133	plus	-0.344375660590335	-0.060219768159789
154189	MSMEG_0133	plus	0.238134785620969	0.053460250014998
155675	MSMEG_0134	plus	-0.0929006645912853	0.128618233673341
155798	MSMEG_0134	plus	-0.0547747895402211	0.181171231250512
155865	MSMEG_0134	plus	0.0681144593917717	0.224254813996802
155888	MSMEG_0134	plus	0.00445178568136484	0.170608619942943
155915	MSMEG_0134	plus	-0.0138449314709876	0.122381315145309
155927	MSMEG_0134	plus	0.0400663383831033	0.133777008824859
155930	MSMEG_0134	plus	0.0316005807439349	0.111900415866537
155963	MSMEG_0134	plus	0.0349118658586373	-0.0606442133397678
156601	MSMEG_0135	plus	-0.197051945425418	-0.0644687522557173
156945	MSMEG_0135	plus	-0.0450399522872804	-0.0421783563088834
157434	MSMEG_0136	plus	-0.241798164851918	0.0271236829909549
158143	MSMEG_0136	plus	-0.149609413341037	-0.0272041043997686
158239	MSMEG_0136	plus	-0.195880763351743	0.00513981699907752
158289	MSMEG_0136	plus	-0.110159329125247	-0.0102249530995621
158565	MSMEG_0136	plus	-0.0908802586361956	-0.0693016558494108
158700	MSMEG_0137	plus	-0.105530273545513	0.176487936869203
158778	MSMEG_0137	plus	-0.0998674411099972	0.128800667468924
158818	MSMEG_0137	plus	-0.102360934358746	0.123829226783119
158907	MSMEG_0137	plus	-0.435965823212703	0.04958174793673
159627	MSMEG_0137	plus	0.152954430967704	-0.0201218092787486
160085	MSMEG_0137	plus	-0.0141317299896068	0.131935900205443
160523	MSMEG_0138	plus	0.0263075366996788	0.107652060454407
160527	MSMEG_0138	plus	-0.0502085365170002	0.0891642721934948
160532	MSMEG_0138	plus	-0.0393015590433564	0.05095008745069
160546	MSMEG_0138	plus	-0.00440872828049888	-0.0208487858835641
160559	MSMEG_0138	plus	0.0581829889140116	-0.0800182497482654
161802	MSMEG_0139	plus	0.13588797735456	-0.0858161445444697
162030	MSMEG_0139	plus	0.480260916017054	-0.0251275909453886
162190	MSMEG_0139	plus	0.266452450428815	0.053139484560549
162221	MSMEG_0139	plus	0.334502369218225	0.00844947466784444
162480	MSMEG_0139	plus	0.0577680380693916	0.0675673032958947
162528	MSMEG_0139	plus	0.074995367147456	-0.0899742948645789
162717	MSMEG_0139	plus	-0.193822849785056	0.147646731147392
162821	MSMEG_0139	plus	0.0746705894175065	0.193023100895049
162839	MSMEG_0139	plus	0.167583792078282	0.210383791702039
162845	MSMEG_0139	plus	0.182165318615068	0.217815166173688
162849	MSMEG_0139	plus	0.124902182347897	0.240239804198998
162881	MSMEG_0139	plus	0.399517344520841	0.0108738132304641
162885	MSMEG_0139	plus	0.38851173421726	-0.00751958255910175
162893	MSMEG_0139	plus	0.347563495459131	-0.0206941096880716
162909	MSMEG_0139	plus	0.263036820985385	-0.0356870981243292
162942	MSMEG_0139	plus	0.158626848795437	-0.097389060784733
162950	MSMEG_0139	plus	0.1837619251241	-0.0994395784371653
163696	MSMEG_0141	plus	-0.0367940980464787	-0.168711015956291
164106	MSMEG_0141	plus	0.207158004647067	0.268351703180811
164495	MSMEG_0141	plus	0.102464626494849	0.0188551870373593
164715	MSMEG_0142	plus	0.316162901007038	0.0980907014634175
164802	MSMEG_0142	plus	0.258797240602493	0.190802037119142
164859	MSMEG_0142	plus	-0.105673126402734	0.0614857724949144
164972	MSMEG_0142	plus	-0.217926048829686	-0.0614902657107713
164991	MSMEG_0142	plus	-0.287644783898041	-0.0309473658476636
164999	MSMEG_0142	plus	-0.582305167966207	-0.0239803018840356
168831	MSMEG_0146	minus	-0.246958799043873	0.0696333383907748
181435	MSMEG_0157	plus	0.356621128618672	0.130163940682936
182628	MSMEG_0158	plus	0.147543739233653	0.046098997989008
182631	MSMEG_0158	plus	0.159096828725465	0.035226582808995
182649	MSMEG_0158	plus	0.162419298952183	-0.0488866490937445
187715	MSMEG_0161	plus	0.280907015317734	-0.737619211860236
190910	MSMEG_0166	minus	0.26511870957075	0.0730823687672115
218929	MSMEG_0194	minus	0.188965826726047	0.0394150047205862
219407	MSMEG_0194	minus	-0.11666604217569	-0.293236972969429
236706	MSMEG_0210	minus	-0.151143373561249	-0.00716691847683928
245721	MSMEG_0219	minus	-0.0809085163741288	-0.167060346530246
246551	MSMEG_0220	plus	0.069771606546073	0.101468483514866
247530	MSMEG_0221	plus	0.117034106166386	0.0391561624923244
248095	MSMEG_0221	plus	-0.448985475359457	-0.121968024193659
248115	MSMEG_0221	plus	-0.551407351298612	-0.074633350720375
248232	MSMEG_0222	plus	-0.2206866921286	0.0261691267098663
248780	MSMEG_0222	plus	0.190328131504059	0.120516101227138
248795	MSMEG_0222	plus	0.0181198423005746	0.130442236531125
249055	MSMEG_0223	plus	0.0654378164713439	-0.0990784716118332
251492	MSMEG_0225	minus	-0.0786921733723294	-0.00899382374488615
251707	MSMEG_0225	minus	0.119302834710309	-0.0450850396602539
252181	MSMEG_0225	minus	0.151530052197036	0.0460883972959563
252814	MSMEG_0225	minus	0.312737962831983	-0.00224329211560923
252823	MSMEG_0225	minus	0.323287943380396	0.0278316389327311
258318	MSMEG_0229	minus	0.231064044370452	-0.105621523148096
258474	MSMEG_0229	minus	0.314451701795426	0.0620320525799211
261464	MSMEG_0233	plus	-0.385935006594844	0.121214380476465
261841	MSMEG_0233	plus	-0.618819561430959	-0.160677983382056
262572	MSMEG_0234	minus	0.615791776758287	0.173039419434445
264915	MSMEG_0235	plus	0.141445727035692	0.119829959332251
265854	MSMEG_0236	plus	-0.0438296826560767	0.58557015255168
267719	MSMEG_0238	minus	0.21822957844904	0.0899911475204643
267813	MSMEG_0238	minus	0.268159907304972	-0.135348166827807
268229	MSMEG_0239	minus	0.14219153148733	0.0976238854855465
268245	MSMEG_0239	minus	0.222610123353373	0.0647608278796611
269583	MSMEG_0240	minus	-0.263721697956994	0.0794868462699056
269644	MSMEG_0240	minus	-0.0967126390722042	-0.0738954864765232
270178	MSMEG_0241	minus	-0.620535657122009	0.0183279483657793
270387	MSMEG_0241	minus	-0.225061261284628	-0.0734168606856368
270654	MSMEG_0241	minus	-0.586509720524122	0.129039949216592
270809	MSMEG_0241	minus	0.403572545386771	-0.108406335010264
271100	MSMEG_0241	minus	0.534228238616136	0.1601129382119
272570	MSMEG_0241	minus	0.131454173903418	0.0633197570879953
278134	MSMEG_0248	minus	1.0020726573902	-0.073449189150174
280654	MSMEG_0250	minus	-0.588498374385484	-0.0198418240994815
280699	MSMEG_0250	minus	-0.274933790252629	0.00342350626155907
282011	MSMEG_0250	minus	0.195204165830962	-0.00896338345436923
282063	MSMEG_0250	minus	0.204694984714852	0.142892294489281
282082	MSMEG_0250	minus	0.188049858959987	0.193967909165615
282094	MSMEG_0250	minus	0.239752522987608	0.213122941452188
282131	MSMEG_0250	minus	0.295552355424421	0.191741006116569
282356	MSMEG_0250	minus	0.177547268679432	-0.0618384194044754
282398	MSMEG_0250	minus	0.224891466167056	-0.0247162049010768
282494	MSMEG_0250	minus	0.263885625194975	-0.0434042277437742
282707	MSMEG_0250	minus	0.202300948819739	-0.0711303654230841
283865	MSMEG_0251	minus	-0.024237234788231	-0.0120937633279106
288810	MSMEG_0255	plus	0.102270940747776	0.116841920983733
289294	MSMEG_0255	plus	-0.161512000811817	-0.0562443996110176
295009	MSMEG_0261	plus	0.201759284959836	-0.176739924728639
316950	MSMEG_0285	minus	-0.943737499726357	0.213796595088145
342981	MSMEG_0311	plus	0.0838223065318975	0.000986829935956713
343276	MSMEG_0311	plus	0.0249502475844478	0.0508358270260611
344173	MSMEG_0312	minus	-0.23520438907903	0.0731888499902185
344574	MSMEG_0313	minus	-0.0195775618181179	-0.166757994369133
345461	MSMEG_0313	minus	-0.0381538904609838	0.151335018269325
346444	MSMEG_0314	minus	-0.102996392632043	0.156994822434252
347260	MSMEG_0314	minus	0.0514228447069999	-0.0301938057167496
347321	MSMEG_0314	minus	-0.000496515440578656	0.13364026533599
347333	MSMEG_0314	minus	0.0341866131780878	0.0749044744076665
347791	MSMEG_0314	minus	0.460950745109945	-0.201400947217848
348599	MSMEG_0316	plus	0.1030847767582	0.0460082679353195
349093	MSMEG_0316	plus	-0.20183910123373	-0.122848464233157
356198	MSMEG_0321	minus	-1.68590869047681	0.146843052514717
366113	MSMEG_0330	minus	0.213117308245077	-0.246618938349008
367225	MSMEG_0331	minus	-0.000404863398912308	-0.43243401749413
396526	MSMEG_0358	plus	0.475266563713586	0.139041234775702
398189	MSMEG_0359	minus	0.722012792619654	-0.0959979067755278
401275	MSMEG_0360	minus	-0.0117274991500639	0.00221057174192003
402125	MSMEG_0361	plus	-0.0283214066081306	-0.122396756279969
404299	MSMEG_0363	plus	0.108832115558451	0.15525226102006
405596	MSMEG_0365	plus	0.125035685081974	0.414120881278547
408962	MSMEG_0368	plus	0.370198993784972	0.0068374927975551
409038	MSMEG_0368	plus	0.296480081306822	-0.139320956799882
409826	MSMEG_0368	plus	0.0239439030907443	0.141362087946677
410542	MSMEG_0369	plus	0.208174636235647	0.193100823034158
411548	MSMEG_0370	plus	0.0419396630541608	0.108108753739432
411934	MSMEG_0370	plus	0.127239403927203	0.0299899806022096
412781	MSMEG_0370	plus	-0.0373541088920462	0.172607791307192
415533	MSMEG_0372	minus	0.0192577513720255	-0.0854274210612682
415972	MSMEG_0372	minus	0.132558388647389	0.0396368056939691
417323	MSMEG_0373	plus	0.149077768686859	-0.0911445870197361
417344	MSMEG_0373	plus	0.0164828865300283	-0.0793460737022624
417471	MSMEG_0373	plus	0.025903405464263	-0.148853017364826
417476	MSMEG_0373	plus	0.0441573766886329	-0.144761193692808
417574	MSMEG_0373	plus	0.149665211483478	-0.0629800456652573
425726	MSMEG_0380	plus	0.151100043252125	0.0194527550540557
426172	MSMEG_0381	plus	-0.166102334521122	0.19480914422607
426992	MSMEG_0381	plus	0.11868180102911	-0.0416391592935654
427241	MSMEG_0381	plus	0.340095281408602	0.0209068256225518
428288	MSMEG_0381	plus	-0.372246851975706	-0.012437906137801
428834	MSMEG_0382	plus	0.14455281685684	0.0494565749685551
429847	MSMEG_0382	plus	0.0404428536285857	0.204926750859029
429989	MSMEG_0382	plus	0.0193067303272083	0.19226530915759
432272	MSMEG_0384	minus	-0.0865680548870232	0.0354590533428613
432282	MSMEG_0384	minus	-0.0716431391568379	-0.0125617915140067
432577	MSMEG_0384	minus	0.325772426090203	0.198594066793215
432766	MSMEG_0384	minus	-0.308134470587867	-0.00315917138468904
435696	MSMEG_0386	plus	-0.287457663384114	-0.131917381995937
435744	MSMEG_0386	plus	-0.446522882103107	-0.110496205652425
436629	MSMEG_0387	plus	0.133620509534619	-0.0598371065363817
436639	MSMEG_0387	plus	0.000744828085869163	-0.104890901632865
439276	MSMEG_0389	plus	-0.0392695071223749	0.0333184581770141
440525	MSMEG_0390	plus	0.218509485942933	-0.121801584160644
440873	MSMEG_0391	plus	-0.040475008736948	-0.0295659700448673
443508	MSMEG_0393	plus	0.155384102418571	-0.0500957724953885
443764	MSMEG_0393	plus	-0.217906307575722	-0.0667367713853951
443784	MSMEG_0393	plus	-0.236070622952866	-0.00294550185255202
448364	MSMEG_0400	plus	-0.0466960765169018	0.0447062475981458
449633	MSMEG_0400	plus	0.227118159880187	0.075090142194351
449672	MSMEG_0400	plus	0.203861210620716	0.0423438935885977
449933	MSMEG_0400	plus	0.301269744266386	-0.00152357179201797
450028	MSMEG_0400	plus	0.218880206875446	-0.0457563323285288
450337	MSMEG_0400	plus	0.211775563407174	-0.0757133127627429
450670	MSMEG_0400	plus	0.128654256370092	0.13411646872132
450911	MSMEG_0400	plus	0.253504720943504	0.165655398825488
450914	MSMEG_0400	plus	0.234471818432098	0.162209883141023
451931	MSMEG_0400	plus	0.331204584194732	-0.132385356038916
451944	MSMEG_0400	plus	0.326333837340807	-0.169930503154513
452007	MSMEG_0400	plus	0.364288354171957	-0.0457223093983843
452249	MSMEG_0400	plus	-0.129597008175045	-0.0159786860050724
452936	MSMEG_0400	plus	0.189180487181073	-0.0088864345766933
453065	MSMEG_0400	plus	0.23940062978212	-0.0645396953891617
454095	MSMEG_0400	plus	-0.305083140838623	-0.0630703910639919
455460	MSMEG_0401	plus	0.153555357236215	0.0084084272846331
457326	MSMEG_0401	plus	0.0870785450882808	-0.0345396376750543
457477	MSMEG_0401	plus	0.0499531328341288	-0.0743362556543442
457516	MSMEG_0401	plus	-0.167920027904598	-0.0633587592664565
457527	MSMEG_0401	plus	-0.171119749367653	-0.0834992594024754
457602	MSMEG_0401	plus	-0.230788975381119	-0.0420337361659259
457825	MSMEG_0401	plus	0.130495741320724	-0.0300732764590395
458568	MSMEG_0402	plus	0.293978106053946	0.000477755943299879
458753	MSMEG_0402	plus	0.225457810015951	-0.057274671032068
459427	MSMEG_0402	plus	0.230362548551241	0.0654715898696823
459675	MSMEG_0402	plus	0.28427231686617	0.0686607419907381
459957	MSMEG_0402	plus	-0.275301650605681	0.0109633820838905
460455	MSMEG_0402	plus	0.331884506069781	0.0911404695132139
460520	MSMEG_0402	plus	0.451185257842587	-0.00485404734140426
460619	MSMEG_0402	plus	0.406407633531696	-0.0578114570266283
461628	MSMEG_0402	plus	-0.752302840912672	-0.0670830382762872
461977	MSMEG_0402	plus	0.340847754693837	-0.100022560257067
463069	MSMEG_0402	plus	0.453333291383157	0.0689598123064536
463122	MSMEG_0402	plus	0.335608093587705	0.056724401009121
464288	MSMEG_0402	plus	-0.114977650115654	0.0237440558898741
465037	MSMEG_0402	plus	-0.321371823266563	-0.130455302817744
465051	MSMEG_0402	plus	-0.389715401037588	-0.127370108191331
465594	MSMEG_0402	plus	-0.599570421869507	0.0250424929534365
472241	MSMEG_0408	minus	-0.279676241173468	0.151397240735723
472322	MSMEG_0408	minus	-0.244266742171659	0.201201705997843
472906	MSMEG_0408	minus	-0.510198624709527	-0.127750150916882
474009	MSMEG_0408	minus	-0.0773366535579688	0.131869161443306
474282	MSMEG_0408	minus	-0.517943471764444	0.0979445987735725
475259	MSMEG_0408	minus	-0.192678852200442	-0.0482631497107831
475788	MSMEG_0408	minus	-0.119733502875336	-0.0552024639430264
476696	MSMEG_0408	minus	-0.0788452721740932	-0.221774449286868
477221	MSMEG_0408	minus	0.127607684230675	0.124747848341446
477728	MSMEG_0408	minus	0.131324925645687	0.0946339742342982
477862	MSMEG_0408	minus	-0.0471676554186714	-0.120557793743641
478409	MSMEG_0408	minus	0.100384329013686	0.0409064604184754
478791	MSMEG_0408	minus	0.0342039935524301	0.0649401582635982
478808	MSMEG_0408	minus	0.0764377212149112	-0.00729056842458071
479217	MSMEG_0408	minus	0.269252317316326	-0.149023750043652
479446	MSMEG_0408	minus	0.108546589603529	-0.148973828261182
479934	MSMEG_0408	minus	0.278819773754312	0.118820115683741
480063	MSMEG_0408	minus	-0.0841559856453437	-0.0020675695914453
480276	MSMEG_0408	minus	0.31291764662987	-0.0301273150090747
480327	MSMEG_0408	minus	0.467006666504734	0.0987966785569761
481729	MSMEG_0408	minus	0.226713225805722	0.0856294029282791
484617	MSMEG_0410	plus	-0.105674427105554	0.0542423902215019
484626	MSMEG_0410	plus	-0.101551152476764	0.0976647783810044
485458	MSMEG_0410	plus	0.45859321147614	0.0697375417665541
485845	MSMEG_0410	plus	0.0641815581656568	0.0040717132622201
485887	MSMEG_0410	plus	0.269916492005435	-0.0403620884950316
485982	MSMEG_0410	plus	0.603711581083952	0.146567832572502
485989	MSMEG_0410	plus	0.619583423236143	0.0412105168819927
485995	MSMEG_0410	plus	0.630952548827204	0.0405509430549203
486013	MSMEG_0410	plus	0.56828839333747	-0.00101887431948303
486055	MSMEG_0410	plus	0.614268389037363	0.055549529355688
